model_name,timestamp,n_samples,best_iteration,num_features,mae,rmse,smape,baseline_mae_lag24,baseline_mae_lag168,baseline_mae_linehour,improvement_over_lag24,improvement_over_linehour,by_hour,top10_worst_lines,feature_importance_csv,feature_importance_plot,shap_plot,prediction_time_sec
lgbm_transport_v1,2025-11-06T21:27:00.191101,802369,-1,28,55.315186084663225,396.89324205860976,0.18837254743746254,321.9496042344607,315.2785783990538,155.89349568245456,82.8186817572915,64.51732264870316,"{'0': 84.17959521512229, '1': 96.52951100955096, '2': 105.3365502859488, '3': 110.26994033921659, '4': 82.10386943990233, '5': 32.88960705130896, '6': 37.59979214043448, '7': 74.28310301254317, '8': 78.46061598007425, '9': 56.301521146039526, '10': 41.3165218370301, '11': 51.16008825477366, '12': 53.07582966229702, '13': 54.70786592213347, '14': 55.5575933583975, '15': 46.860198978244554, '16': 57.638906490331095, '17': 61.20883728122971, '18': 71.04914486248508, '19': 59.30485929255015, '20': 47.04057419421967, '21': 44.190969522567066, '22': 46.0869439579635, '23': 45.0690426569197}","{'MARMARAY': 3370.3167937278868, '34': 3306.804996252612, 'M2': 2564.149534055407, 'M5': 2491.167070701411, 'M4': 1820.8743150229345, 'M3': 1800.058582511122, 'T1': 1672.5238635206094, 'M7': 1505.4390124089903, 'M1': 1252.0523801821462, 'T4': 930.0394034088821}",/Users/farukkamcici/PycharmProjects/ibb-transport/reports/feature_importance_lgbm_transport_v1.csv,/Users/farukkamcici/PycharmProjects/ibb-transport/reports/figs/feature_importance_lgbm_transport_v1.png,/Users/farukkamcici/PycharmProjects/ibb-transport/reports/figs/shap_summary_lgbm_transport_v1.png,11.555795907974243
